epoch,accuracy,loss,val_accuracy,val_loss
35,0.5758787989616394,0.9612485766410828,0.6118095517158508,1.009175181388855
36,0.5784509778022766,0.9580190777778625,0.6087619066238403,1.0072903633117676
37,0.5864532589912415,0.9370386600494385,0.611047625541687,1.0330256223678589
38,0.581785261631012,0.9545279145240784,0.6140952110290527,1.0062042474746704
39,0.581213653087616,0.946411669254303,0.6060952544212341,1.0096831321716309
40,0.5867390632629395,0.9464563131332397,0.6053333282470703,1.0168412923812866
41,0.5960750579833984,0.9195234179496765,0.600761890411377,1.0071362257003784
42,0.6036010384559631,0.9087845683097839,0.617904782295227,1.0065802335739136
43,0.5997903943061829,0.9095438122749329,0.6087619066238403,1.0300860404968262
44,0.5955987572669983,0.9167702198028564,0.6091428399085999,1.0429294109344482
45,0.6001715064048767,0.8995574116706848,0.6243809461593628,0.9643104672431946
46,0.6030294299125671,0.8975047469139099,0.6125714182853699,0.9948123097419739
47,0.6062684655189514,0.8916058540344238,0.6209523677825928,0.9872958660125732
48,0.6052205562591553,0.9012527465820312,0.6163809299468994,1.004915475845337
49,0.6067447662353516,0.8890814781188965,0.6422857046127319,0.957436203956604
50,0.6098885536193848,0.8729353547096252,0.6312381029129028,0.9534807205200195
51,0.612555980682373,0.8743051290512085,0.6228571534156799,0.9795965552330017
52,0.6171287298202515,0.8768720030784607,0.6323809623718262,0.9619168639183044
53,0.6147470474243164,0.8583111763000488,0.6259047389030457,0.9708936810493469
54,0.6163665652275085,0.8542793989181519,0.6228571534156799,0.981544017791748
55,0.6245594024658203,0.859808087348938,0.6285714507102966,0.9616644978523254
56,0.6239877939224243,0.8481922149658203,0.6392381191253662,0.9392582774162292
57,0.6228446364402771,0.8547459840774536,0.6354285478591919,0.9521094560623169
58,0.6239877939224243,0.8525794148445129,0.6422857046127319,0.928741991519928
59,0.6296084523200989,0.8343830108642578,0.6438094973564148,0.9342612624168396
60,0.6272268295288086,0.8316047787666321,0.6472380757331848,0.9646689891815186
61,0.631799578666687,0.8191632628440857,0.6422857046127319,0.9217661023139954
62,0.6328474879264832,0.8296871781349182,0.6445714235305786,0.9493155479431152
63,0.6304658651351929,0.8311550617218018,0.630476176738739,0.9502731561660767
64,0.6385633945465088,0.8144711852073669,0.6453333497047424,0.9289135336875916
65,0.6326569318771362,0.8138380646705627,0.6438094973564148,0.9115350842475891
66,0.6418024301528931,0.7966448664665222,0.6449523568153381,0.9504595398902893
67,0.6442793011665344,0.8011453747749329,0.6506666541099548,0.9026036858558655
68,0.6422787308692932,0.8013436198234558,0.6403809785842896,0.9305064082145691
69,0.641135573387146,0.8014166355133057,0.6518095135688782,0.8873319625854492
70,0.6445651054382324,0.7960149049758911,0.6453333497047424,0.9069050550460815
71,0.6480899453163147,0.7802504301071167,0.6617143154144287,0.886981189250946
72,0.6503763198852539,0.780452311038971,0.6571428775787354,0.8984959721565247
73,0.6516147255897522,0.7743501663208008,0.6613333225250244,0.8774797320365906
74,0.6523768901824951,0.7725867033004761,0.6556190252304077,0.8896631598472595
75,0.6602838635444641,0.7645659446716309,0.6521904468536377,0.9301625490188599
76,0.6570448875427246,0.7634235620498657,0.6655238270759583,0.8980811834335327
77,0.6559016704559326,0.7763643860816956,0.656000018119812,0.9171558022499084
78,0.6609507203102112,0.7547600269317627,0.6537142992019653,0.9087619781494141
79,0.6568543314933777,0.776142954826355,0.6636190414428711,0.9028006792068481
80,0.6545679569244385,0.7607983946800232,0.6632381081581116,0.9118062853813171
81,0.6621891856193542,0.762116551399231,0.6403809785842896,0.952535092830658
82,0.6630465984344482,0.7452261447906494,0.6609523892402649,0.9127523303031921
83,0.6676193475723267,0.7474309206008911,0.668571412563324,0.8847888708114624
84,0.6682862043380737,0.7396024465560913,0.649142861366272,0.9608892202377319
85,0.6638087034225464,0.7568023800849915,0.6746666431427002,0.879021406173706
86,0.6720015406608582,0.7391204237937927,0.652571439743042,0.9485659599304199
87,0.6725730895996094,0.7285292148590088,0.671238124370575,0.8543816208839417
88,0.6732399463653564,0.7451305389404297,0.6777142882347107,0.8579111099243164
89,0.6741926074028015,0.732712984085083,0.6765714287757874,0.8816218376159668
90,0.6700009703636169,0.7418184280395508,0.6636190414428711,0.8936654329299927
91,0.6721920371055603,0.7317984700202942,0.671238124370575,0.8769856095314026
92,0.6759073734283447,0.7292473912239075,0.6628571152687073,0.9153245091438293
93,0.6767647862434387,0.7179207801818848,0.6662856936454773,0.8924294114112854
94,0.6820996403694153,0.7221803069114685,0.6765714287757874,0.8739134073257446
95,0.6783843040466309,0.7158018350601196,0.6742857098579407,0.8641132116317749
96,0.6846718192100525,0.7071844339370728,0.6727619171142578,0.9030529260635376
97,0.6827664971351624,0.7084643244743347,0.6750476360321045,0.9092271327972412
98,0.6875297427177429,0.6918270587921143,0.6689524054527283,0.8870171904563904
99,0.6910545825958252,0.6944679617881775,0.671999990940094,0.8841874003410339
100,0.6868628859519958,0.6957947611808777,0.6796190738677979,0.856465756893158
101,0.6867676377296448,0.6927551031112671,0.6689524054527283,0.8984358310699463
102,0.6850528717041016,0.6962876319885254,0.6792380809783936,0.8436892628669739
103,0.6921024918556213,0.6842328310012817,0.6704761981964111,0.9247843027114868
104,0.698961615562439,0.6897055506706238,0.6800000071525574,0.8789945244789124
105,0.6933409571647644,0.6816765666007996,0.6700952649116516,0.9113021492958069
106,0.6924835443496704,0.6946138739585876,0.6868571639060974,0.8540647029876709
107,0.6914356350898743,0.6986678242683411,0.6815237998962402,0.8567242622375488
108,0.7008669376373291,0.6733729839324951,0.6716190576553345,0.918131411075592
109,0.6942936182022095,0.6928502917289734,0.6819047331809998,0.85112464427948
110,0.6988663673400879,0.673754096031189,0.6800000071525574,0.8821039795875549
111,0.6958178281784058,0.6738200783729553,0.6849523782730103,0.848659336566925
112,0.7002953290939331,0.6714048981666565,0.6857143044471741,0.8663747906684875
113,0.697818398475647,0.6682392358779907,0.6849523782730103,0.8668192028999329
114,0.6985805630683899,0.6712396144866943,0.6761904954910278,0.8728063702583313
115,0.7032485604286194,0.6652355194091797,0.6857143044471741,0.8441067934036255
116,0.69905686378479,0.6762323379516602,0.6872380971908569,0.8529717326164246
117,0.7022958993911743,0.6605962514877319,0.6727619171142578,0.925871729850769
118,0.7050585746765137,0.659188985824585,0.6792380809783936,0.874776303768158
119,0.7034390568733215,0.66036456823349,0.671238124370575,0.9166747331619263
120,0.7055349349975586,0.6553505659103394,0.6838095188140869,0.8473783731460571
121,0.7122035026550293,0.652295708656311,0.6845714449882507,0.8747383952140808
122,0.7062970399856567,0.6570284366607666,0.6872380971908569,0.8646853566169739
123,0.7162998914718628,0.642272412776947,0.6845714449882507,0.8772147297859192
124,0.708583414554596,0.6510174870491028,0.6883809566497803,0.8655822277069092
125,0.7101076245307922,0.6509599685668945,0.6780952215194702,0.875763475894928
126,0.7135372161865234,0.6285836100578308,0.6841904520988464,0.871526300907135
127,0.7167761921882629,0.6367428302764893,0.6796190738677979,0.8928719162940979
128,0.7121081948280334,0.64983731508255,0.6868571639060974,0.8656725287437439
129,0.7147756218910217,0.6362836360931396,0.6880000233650208,0.8709598183631897
130,0.7187768220901489,0.6352431178092957,0.6807619333267212,0.8801892399787903
131,0.7124893069267273,0.6318376064300537,0.6807619333267212,0.8871525526046753
132,0.7140135169029236,0.6342379450798035,0.6845714449882507,0.8632832765579224
133,0.7233495116233826,0.618844747543335,0.6868571639060974,0.8537931442260742
134,0.7227779626846313,0.6147080063819885,0.6864761710166931,0.8554126024246216
135,0.7231590151786804,0.6207644939422607,0.6845714449882507,0.8758922815322876
136,0.7202057838439941,0.6249088048934937,0.6830475926399231,0.8705108165740967
137,0.7225874066352844,0.6282011270523071,0.6918095350265503,0.8507261872291565
138,0.7202057838439941,0.6156501173973083,0.690666675567627,0.8820313215255737
139,0.7252548336982727,0.6131159067153931,0.694095253944397,0.8624243140220642
140,0.7202057838439941,0.61991286277771,0.6883809566497803,0.8811866641044617
141,0.7203962802886963,0.6216581463813782,0.6918095350265503,0.8403496146202087
142,0.7249690294265747,0.6133927702903748,0.6895238161087036,0.8769710659980774
143,0.7173478007316589,0.6250699162483215,0.6891428828239441,0.8633566498756409
144,0.7277317047119141,0.6103114485740662,0.6921904683113098,0.8643097877502441
145,0.7251595854759216,0.6101328730583191,0.6925714015960693,0.8711704015731812
146,0.7262074947357178,0.6187443733215332,0.6899047493934631,0.859707236289978
147,0.7289701700210571,0.6084765195846558,0.6872380971908569,0.8841359615325928
148,0.7290654182434082,0.6066786646842957,0.6902857422828674,0.8614763617515564
149,0.7329713106155396,0.6003809571266174,0.6902857422828674,0.8621134757995605
150,0.7353529334068298,0.59857177734375,0.694857120513916,0.8612908124923706
151,0.7249690294265747,0.6150016188621521,0.690666675567627,0.864621102809906
152,0.7317329049110413,0.6122652292251587,0.697523832321167,0.8590277433395386
153,0.7265885472297668,0.6105231046676636,0.6899047493934631,0.8717543482780457
154,0.7356387376785278,0.5878396034240723,0.690666675567627,0.8694589734077454
155,0.7300180792808533,0.6059776544570923,0.6876190304756165,0.8521496653556824
156,0.729446530342102,0.5986083745956421,0.6887618899345398,0.8802748322486877
157,0.7310660481452942,0.5974146723747253,0.6929523944854736,0.8757467269897461
158,0.7315423488616943,0.6105923056602478,0.6963809728622437,0.8583248853683472
159,0.7306849360466003,0.5992008447647095,0.690666675567627,0.8571407198905945
160,0.7329713106155396,0.5938347578048706,0.6880000233650208,0.8779964447021484
161,0.7356387376785278,0.5928440093994141,0.690666675567627,0.8676936626434326
162,0.7371630072593689,0.5920648574829102,0.6918095350265503,0.8801709413528442
163,0.7303991913795471,0.5937409400939941,0.694095253944397,0.8641580939292908
164,0.7383061647415161,0.5868780016899109,0.6921904683113098,0.869706928730011
165,0.7332571148872375,0.590279221534729,0.6971428394317627,0.8595750331878662
166,0.7357340455055237,0.5930305123329163,0.6959999799728394,0.8640550374984741
167,0.7341145277023315,0.5872642397880554,0.694857120513916,0.8685230016708374
168,0.7400209307670593,0.5776195526123047,0.694857120513916,0.8706675171852112
169,0.7395446300506592,0.5916413068771362,0.6937142610549927,0.8782873749732971
170,0.7355434894561768,0.5896687507629395,0.694095253944397,0.8719398379325867
171,0.7380203604698181,0.5853427648544312,0.6933333277702332,0.865249514579773
172,0.7363055944442749,0.5901911854743958,0.6895238161087036,0.8669435381889343
173,0.7349718809127808,0.5863454341888428,0.694095253944397,0.864547610282898
174,0.7426883578300476,0.5787774324417114,0.691428542137146,0.8714666962623596
175,0.7356387376785278,0.5954611897468567,0.6925714015960693,0.8681594133377075
176,0.737544059753418,0.583138644695282,0.6925714015960693,0.8730737566947937
177,0.7431647181510925,0.5819126963615417,0.6925714015960693,0.8681874871253967
